f1,acc,ece_full,mce_full,ece_rare,mce_rare,brier_full,brier_rare,auc_roc,auc_pr,platt_A,platt_B,run_id,model,n_train
0.8416169114087462,0.8258516678495387,0.13654473878047504,0.3944225822444288,0.3987792812558877,0.7971796482544162,0.14343758590524663,0.21462546121413267,0.8852622645944457,0.918333974130625,2.15977,-0.46692,6,SVM-RBF,500
0.7968803273099215,0.7885911994322214,0.1826446918378048,0.709325043815949,0.48431356065933495,0.9999590401715278,0.20021245593597944,0.45307431056031194,0.915399882442212,0.9302504995627794,8.85853,-0.4147,6,RandomForest,500
0.794844436857155,0.7867725337118524,0.11263004993522666,0.41528612543573384,0.5188785158988706,0.8098123740327221,0.13540606613921802,0.31166219234883236,0.8885271408298919,0.9314629581788829,1.15448,0.05079,6,MLP,500
0.8309373202990225,0.8174237047551455,0.17807763341155725,0.5924836160698744,0.3558667888503986,0.9999941225774559,0.1770896724124908,0.33200368886709997,0.9112469595176547,0.9331794609086966,7.75822,-0.04446,6,XGBoost,500
0.7445490016066101,0.7531493967352733,0.14604647087285721,0.5081653163080828,0.5445168465962004,0.9622185816537695,0.17245908236985252,0.40813448898536775,0.8775221247757696,0.9178385368674031,3.26577,0.19488,6,QSVM,1000
0.839801716841978,0.8236781405251952,0.12708324102340446,0.45671636781803615,0.454180198150513,0.8145300917886693,0.14804988497901897,0.2632773279839495,0.8728733755490826,0.9182551501082985,2.07078,-0.5772,6,SVM-RBF,1000
0.8031912587260981,0.7986603974449965,0.2054288004563047,0.6428474778162517,0.6493219961437057,0.9999999999851786,0.2052105358040489,0.6101927935607455,0.9266204676484462,0.9380537854552211,12.23402,-2.14396,6,RandomForest,1000
0.8345061677291167,0.8226579134137686,0.11661586772920869,0.3212133168657117,0.5402975075167459,0.8435865354954758,0.1368795884832236,0.3376461089038367,0.888069538341944,0.9291673372609371,1.19364,-0.03631,6,MLP,1000
0.8210687412319857,0.8132984386089425,0.14652844315980468,0.6645052426102165,0.4935672265275634,0.9999997720243495,0.17951364550497032,0.473366729653348,0.9381488574706551,0.9473570740342848,5.05246,-0.77245,6,XGBoost,1000
0.7790863668807995,0.7803406671398154,0.15793295351682318,0.5234725832399141,0.5611561585136374,0.864739901618616,0.15800294027150408,0.39111478235636127,0.9204785743505103,0.9316193871835334,3.48736,-0.40912,7,QSVM,99
0.7616379885287449,0.7621983676366217,0.2368375172847874,0.5963317277255311,0.6167646964566061,0.912758284037091,0.2245011270226696,0.44249300955873155,0.8656045357203611,0.9073730127088755,2.73271,-1.15468,7,SVM-RBF,99
